Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Flow_Code,Flow_Label,Flow_Hidden,Flow_Note,Flow_Order,Category_Code,Category_Label,Category_Level,Category_Hidden,Category_Expand,Category_Note,Category_Order,M5011_Value,M5011_Footnote_Code,M5011_Footnote_Text,M5011_MissingValue_Code,M5011_MissingValue_Label,M0100_Value,M0100_Footnote_Code,M0100_Footnote_Text,M0100_MissingValue_Code,M0100_MissingValue_Label,M5022_Value,M5022_Footnote_Code,M5022_Footnote_Text,M5022_MissingValue_Code,M5022_MissingValue_Label,M4024_Value,M4024_Footnote_Code,M4024_Footnote_Text,M4024_MissingValue_Code,M4024_MissingValue_Label,M5025_Value,M5025_Footnote_Code,M5025_Footnote_Text,M5025_MissingValue_Code,M5025_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2010,02,"Exports",False,,1,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,01,"Imports",False,,2,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,0.09277941352552593,0,,,,193142759.050674,0,,,,0.8159851989543837,0,,,,-24.949276748379376,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,02,"Exports",False,,1,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,0.11818493350545065,0,,,,256424295.092247,0,,,,1.157967347585558,0,,,,32.76412553730276,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,0.38571321549555077,0,,,,864788239.349633,0,,,,3.749826719479126,0,,,,237.24894867646253,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SF,"Insurance and pension services",4,False,True,"Insurance and pension services include services of providing life insurance and annuities, nonlife insurance, reinsurance, freight insurance, pensions, standardized guarantees, and auxiliary services to insurance, pension schemes, and standardized guarantee schemes.",71,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,01,"Imports",False,,2,SH,"Charges for the use of intellectual property n.i.e.",4,False,True,"Charges for the use of intellectual property n.i.e. include: 
(a) charges for the use of proprietary rights (such as patents, trademarks, copyrights, industrial processes and designs including trade secrets, franchises) and
(b) charges for licenses to reproduce or distribute (or both) intellectual property embodied in produced originals or prototypes (such as copyrights on books and manuscripts, computer software, cinematographic works, and sound recordings) and related rights (such as for live performances and television, cable, or satellite broadcast).",90,0.0010098398533062184,0,,,,3185000,0,,,,0.013455916605125469,0,,,,-50.06349853404619,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,02,"Exports",False,,1,SH,"Charges for the use of intellectual property n.i.e.",4,False,True,"Charges for the use of intellectual property n.i.e. include: 
(a) charges for the use of proprietary rights (such as patents, trademarks, copyrights, industrial processes and designs including trade secrets, franchises) and
(b) charges for licenses to reproduce or distribute (or both) intellectual property embodied in produced originals or prototypes (such as copyrights on books and manuscripts, computer software, cinematographic works, and sound recordings) and related rights (such as for live performances and television, cable, or satellite broadcast).",90,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SH,"Charges for the use of intellectual property n.i.e.",4,False,True,"Charges for the use of intellectual property n.i.e. include: 
(a) charges for the use of proprietary rights (such as patents, trademarks, copyrights, industrial processes and designs including trade secrets, franchises) and
(b) charges for licenses to reproduce or distribute (or both) intellectual property embodied in produced originals or prototypes (such as copyrights on books and manuscripts, computer software, cinematographic works, and sound recordings) and related rights (such as for live performances and television, cable, or satellite broadcast).",90,0.06977753252820428,0,,,,224315044.600047,0,,,,1.0129675783084804,0,,,,,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SH,"Charges for the use of intellectual property n.i.e.",4,False,True,"Charges for the use of intellectual property n.i.e. include: 
(a) charges for the use of proprietary rights (such as patents, trademarks, copyrights, industrial processes and designs including trade secrets, franchises) and
(b) charges for licenses to reproduce or distribute (or both) intellectual property embodied in produced originals or prototypes (such as copyrights on books and manuscripts, computer software, cinematographic works, and sound recordings) and related rights (such as for live performances and television, cable, or satellite broadcast).",90,0.005664784669384927,0,,,,16332320.86,0,,,,2.0938603058937493,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SH,"Charges for the use of intellectual property n.i.e.",4,False,True,"Charges for the use of intellectual property n.i.e. include: 
(a) charges for the use of proprietary rights (such as patents, trademarks, copyrights, industrial processes and designs including trade secrets, franchises) and
(b) charges for licenses to reproduce or distribute (or both) intellectual property embodied in produced originals or prototypes (such as copyrights on books and manuscripts, computer software, cinematographic works, and sound recordings) and related rights (such as for live performances and television, cable, or satellite broadcast).",90,0.06184115294705128,0,,,,212220137.27,0,,,,0.9202122611485208,0,,,,-5.391928727568029,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SH,"Charges for the use of intellectual property n.i.e.",4,False,True,"Charges for the use of intellectual property n.i.e. include: 
(a) charges for the use of proprietary rights (such as patents, trademarks, copyrights, industrial processes and designs including trade secrets, franchises) and
(b) charges for licenses to reproduce or distribute (or both) intellectual property embodied in produced originals or prototypes (such as copyrights on books and manuscripts, computer software, cinematographic works, and sound recordings) and related rights (such as for live performances and television, cable, or satellite broadcast).",90,0.006241512897970965,0,,,,18843635.45,0,,,,1.4322095052469428,0,,,,15.376348600587079,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,02,"Exports",False,,1,SB,"Maintenance and repair services n.i.e.",4,False,True,"Maintenance and repair services n.i.e. cover maintenance and repair work by residents on goods that are owned by non-residents (and vice versa). Repairs and maintenance on ships, aircraft, and other transport equipment are included.",10,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,01,"Imports",False,,2,SB,"Maintenance and repair services n.i.e.",4,False,True,"Maintenance and repair services n.i.e. cover maintenance and repair work by residents on goods that are owned by non-residents (and vice versa). Repairs and maintenance on ships, aircraft, and other transport equipment are included.",10,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,02,"Exports",False,,1,SB,"Maintenance and repair services n.i.e.",4,False,True,"Maintenance and repair services n.i.e. cover maintenance and repair work by residents on goods that are owned by non-residents (and vice versa). Repairs and maintenance on ships, aircraft, and other transport equipment are included.",10,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
